subject,label,Energy,Scale_Variance,RMS,Roll_Off,Variance,Approximate_Entropy,Zero_Crossing,Modified_MAV,CSP_1,CSP_2
1,0,52.08204014938417,-2.6237923455119705,0.40279871391998057,0.7928348909657321,0.1622457637266726,0.5582517166857013,26.5,0.2235086935654667,-0.7719167704605502,-0.570647245345075
1,1,34.51755331099154,-3.2185861234723188,0.32784226197707417,0.7850467289719626,0.10752759113900606,0.587339721455205,29.0,0.1865276686842643,-1.1234259539579061,-0.2906159146617342
1,1,26.11604708034657,-3.6257798189098445,0.28494156624472505,0.8115264797507789,0.08134202440780439,0.5926259587233487,31.5,0.15213285357140988,-1.114199866439052,-1.1920023433322884
1,0,30.442115078630344,-3.399697066175782,0.3078863981624663,0.7087227414330217,0.09483459588143274,0.5602287081112156,30.0,0.19036068757114283,-0.6847879930029639,-1.276689927866717
1,1,20.498487488255762,-3.9765861428140497,0.2523889223721722,0.867601246105919,0.06383811638661603,0.5715757561817985,30.0,0.15327192170335435,-1.1292953245083448,-0.741777905120163
1,0,61.813952264076896,-2.4150453808537753,0.4359317414076096,0.794392523364486,0.19256010746101224,0.5962177382457887,31.0,0.238478606663811,-0.0009057375548631692,-0.6707840599988616
1,0,46.8125428558303,-2.7886249540194017,0.38115591752261935,0.7461059190031152,0.14583142973382024,0.5793448501264291,30.0,0.24404551757578058,-0.5318759589138186,-0.887929560676685
1,0,26.746565836229045,-3.595824301219418,0.28812516497418694,0.8208722741433021,0.08332148440876117,0.5939066549438263,27.0,0.15804418984384644,-1.9070054938992043,-1.3215594720100767
1,1,19.405375717987866,-4.055905348602267,0.2455435941081394,0.7990654205607477,0.0604468586632458,0.5218576487845854,28.0,0.14439339192317008,-1.1306895956804865,-1.7299161877642268
1,1,26.857285395587056,-3.5902565334794856,0.2887038969378247,0.8847352024922118,0.08366337756660736,0.5722259764815059,28.0,0.16489995184540396,-1.1576244539387779,-1.2954770482342082
1,0,36.246009656231834,-3.153680634191094,0.33562790255857844,0.8177570093457944,0.11290912831137692,0.5710735910237601,29.0,0.20337923076400583,-1.4524413616685963,-0.6570023055325228
1,1,10.054666514117509,-5.00287330000079,0.1767978716638298,0.8644859813084111,0.031318448366836366,0.5908823829629035,28.0,0.10376469464678881,-1.398785972239009,-0.986137901423571
1,0,39.732093272345516,-3.098795006380091,0.34677561687012093,0.7601246105919003,0.12377074063341487,0.545586528627428,26.5,0.2069055238905153,-1.4949421454195784,-1.1664779553744324
1,0,25.156011111519703,-3.674780114448745,0.27988943910946285,0.8738317757009346,0.07836264254929226,0.6143025665897821,28.0,0.1554193586684644,-1.2634455393102957,-0.9805098391632158
1,1,27.557008607864216,-3.581471622314499,0.29102045949959465,0.7725856697819314,0.08584439334385376,0.5692650589935588,26.0,0.17904244286045554,-0.5440070399609884,-0.9652530358747285
1,1,25.859386656214426,-3.6817236887319935,0.28150269044796805,0.8146417445482865,0.08055779818340662,0.566594815473058,26.5,0.15646322690788236,-1.055776340954946,-0.4102963860266193
1,0,33.24486039837689,-3.3004865101531777,0.3202081692324599,0.7242990654205608,0.10356340930794745,0.5833594797747015,28.5,0.1921576519104226,-0.8541519820103686,-0.7229321206458985
1,0,26.890323768900046,-3.5892597734372473,0.2888427544707439,0.8691588785046729,0.0837660317044775,0.5595707510920034,28.5,0.15331004338553988,-1.1695457813044308,-1.057689050954242
1,1,22.298153862248718,-3.8482333267750626,0.263535885087706,0.8395638629283488,0.0694601592460167,0.5642922391984275,28.5,0.14876713226859775,-0.869334888512527,-0.5646968431849234
1,1,32.37165941733757,-3.324731073358844,0.3167543002485874,0.7616822429906542,0.1008326986357285,0.5731568100052458,31.5,0.1921386212570717,-1.4319598736764614,-1.183312230927394
1,0,28.33868606346889,-3.5200187344420835,0.2961864900565722,0.8504672897196262,0.08828249770546853,0.581001424976425,25.0,0.163398481639138,-1.184371441113763,-0.3710843710980415
1,1,30.186811579678782,-3.490980293872592,0.3024812604773549,0.8115264797507789,0.09403361949482533,0.54687397794148,29.0,0.16798288876312562,-0.10184393570830881,-0.030041498520090217
2,0,23.620992315924912,-3.777281708222464,0.27066510740928473,0.8800623052959502,0.07358527610295847,0.5681552578200153,33.5,0.15893866314817498,-0.5913481727245701,-1.0403196381619608
2,1,65.04199257129596,-2.3052928070429015,0.44998280408811686,0.9018691588785046,0.20259663813149298,0.5665049904094539,28.0,0.24647266895325437,-0.2957883342961096,-0.8636694513764605
2,1,28.27934267959842,-3.5176876441183795,0.2961585489276525,0.9392523364485981,0.08808671560164369,0.483762291654775,33.0,0.1633413693929736,-0.9390321595986423,-0.7465165227127512
2,0,21.64239999884836,-3.910093739867893,0.2587902935438844,0.8457943925233644,0.0674178314754671,0.6122939948488426,30.0,0.14912839378859483,-1.055990194861703,-1.334352432188805
2,0,113.29154195879883,-1.5097598644617107,0.5933411407119293,0.9221183800623053,0.3529285854600227,0.5100471891072127,34.0,0.3008862141567416,-0.5594705479924178,-0.4399544796569431
2,1,65.52365171635957,-2.404020386787482,0.4433250944720861,0.7538940809968847,0.20411450513008167,0.6154723962129909,31.0,0.2780518686586285,-0.15978786766975653,-0.5083859732288077
2,1,38.20864902262652,-3.071027659009326,0.344992748675397,0.8800623052959502,0.11901495226159009,0.5784537819770701,32.0,0.20623382241516358,-0.848605573014165,-0.4874210802333474
2,0,31.86194360832838,-3.3386227163640116,0.31473034576658954,0.8177570093457944,0.09925607933547845,0.5856892549043402,33.0,0.18263934563515383,-0.49708925710471424,-0.4013870659024771
2,1,53.59785052546014,-2.622136937012009,0.40583185094329166,0.8582554517133956,0.16697085542099444,0.5804724679894162,29.5,0.23517896401100652,-0.47094352891875507,-0.9794241307276489
2,0,42.60020024959587,-2.9857889429353417,0.35982767208903604,0.8738317757009346,0.1327059237768463,0.5966122635147391,29.5,0.2190275741971725,-0.9332616746825003,-1.1994806353186964
2,0,44.21305933535642,-3.002591856982784,0.362302321892378,0.8302180685358256,0.1377212041042994,0.595085590575581,32.0,0.2238801950755988,-0.3835461054246876,-1.0099952473171647
2,1,50.951720433800986,-2.800814544961839,0.3887385800233859,0.7398753894080996,0.1587270966178563,0.5492902760432863,31.0,0.20499140365383967,-0.37903998389702787,-0.6125892697586618
2,0,57.58244361795133,-2.483528303362829,0.4231972246717475,0.8566978193146417,0.1793838665308009,0.5532605589258293,32.5,0.24402052686122233,-0.42751679939942855,-0.20976892069759345
2,1,35.44026245736135,-3.1791685574133206,0.3322708770545283,0.8862928348909658,0.11040521847664267,0.5808225667776696,31.0,0.17100899627909139,-0.22712896401956298,-0.11331575575865759
2,0,49.93539894463133,-2.6953724452047227,0.39367413557440417,0.897196261682243,0.15555271072418742,0.5244276894861097,29.0,0.1796546959304472,0.5655771737364932,1.4404622503810534
2,1,71.06576259288502,-2.175722328444431,0.47049417857405074,0.6651090342679127,0.22137895864187013,0.47541033928183074,29.5,0.260200305829372,-0.41503662012963455,-1.0154307397591462
2,0,25.396288487460104,-3.662643792110384,0.2811423661197393,0.867601246105919,0.07911519130245245,0.5811666033368605,34.0,0.16327703328008283,-0.7869953842905782,-0.7897439287854604
2,1,17.96173553276735,-4.209833971101847,0.2345194159953269,0.7258566978193146,0.05595296933039605,0.5534662148810592,31.5,0.14823192221072817,-0.8895426007810433,-1.5234604380047434
2,0,23.04622027912012,-3.888343094855432,0.2639403337483151,0.7367601246105919,0.07178957258607724,0.5703557937013346,32.0,0.1534991399756564,-1.2856434257203386,-1.5978723412687243
2,1,40.35333687451808,-2.9942902532590687,0.35441404552369926,0.8862928348909658,0.1256998069483739,0.518365973556522,30.5,0.17129431866978367,-1.0630053230049388,-1.2108132355468069
2,0,36.184919845282096,-3.226455196812253,0.33134545405671045,0.8317757009345794,0.112711936319397,0.6024481765409941,30.5,0.19629192608959523,-1.1086260728353774,-1.4616417828332124
2,0,35.353164585678144,-3.197900680577815,0.33099324617964176,0.85202492211838,0.11013296220745822,0.5611310529759859,30.0,0.1922237159964292,-0.948239393192866,-1.0245128886672195
2,1,30.709397525901696,-3.387229082753647,0.30922756558724285,0.8894080996884735,0.09566706284915208,0.5543864516173185,32.0,0.15993831796849356,-0.7281254500098827,-1.0460379265311213
2,0,25.89020937083041,-3.7413386069074077,0.2787770516827704,0.8566978193146417,0.0806473079520184,0.5730306390870945,28.5,0.15156000247818208,-1.1769451868782081,-0.7425217899546075
2,1,38.30783642105457,-3.08906142874992,0.3441410756328584,0.8691588785046729,0.11932825469092735,0.577078822691873,31.0,0.2021481136291049,-0.7881176046003847,-1.4463853796277206
2,0,34.69660147341099,-3.2103708757576612,0.32873520158001057,0.8442367601246106,0.10808405837054258,0.574914803315147,28.5,0.1918250855259681,-0.8533572926055053,-1.1013888143655752
2,1,35.36848333078623,-3.218658259709137,0.32985627103178605,0.838006230529595,0.11017289615625352,0.550679862635612,32.0,0.17363249265959055,-1.0677926295655653,-1.1397160183323696
2,1,52.198686175643104,-2.623398896078614,0.40304946092814853,0.794392523364486,0.1626126729770975,0.5730277233652668,31.0,0.22298703447402024,-0.7284033221452488,-0.12475074917857487
2,0,21.533330666925224,-3.8981619483007934,0.2589961170985545,0.7554517133956387,0.06707725268743403,0.5783843884578055,30.5,0.1564692992759877,-1.1579821714516976,-1.2378635966620226
2,1,36.62704829377719,-3.1346344299836586,0.33762242484450256,0.9049844236760125,0.1140901004144869,0.5854132249832777,27.0,0.18297887687581516,0.5337338289660446,-0.9431347423575447
2,1,54.27853122655153,-2.6929029183775333,0.4023535646144332,0.7679127725856698,0.16906034129863287,0.5822300210645561,27.0,0.25380613444753614,-0.6888924818476043,-1.0307442790193597
2,0,25.031887943839628,-3.707093183182782,0.27799597990282715,0.82398753894081,0.07796782665765756,0.6212897565674176,30.0,0.1575204468067895,-1.2575119252993843,-1.7815662976818205
2,0,149.6013266227863,-1.6308822004562702,0.6280729970687928,0.7990654205607477,0.4660156562569088,0.6384609121416696,35.0,0.3816277217461091,0.5166581531493646,-0.6669806753338692
2,1,45.453774772413006,-2.9561636806173217,0.36773484478185714,0.8504672897196262,0.1415991983150335,0.5325771864476936,34.5,0.20236542254414916,-0.7218470684065709,-1.1539330151918437
2,0,29.806524559761513,-3.456301700416209,0.3032839891554402,0.8364485981308412,0.09285470816079854,0.5766330444803236,32.0,0.16675182892488755,-0.5727424619215363,-0.5628266665813213
2,1,44.12268536453033,-2.892715955282469,0.36885494334666974,0.897196261682243,0.13744946561893956,0.5967729728840578,32.0,0.20008260000264533,-0.5442970562752965,-0.9864082186679296
2,1,66.92544079403152,-2.346477303917896,0.4500852200890219,0.6728971962616822,0.2084627282639031,0.5163269438324738,32.0,0.23887218211281977,0.34262052946963245,-0.7593560265724153
2,0,23.135846102985408,-3.818928406242257,0.2673360017171422,0.8738317757009346,0.07206969366791872,0.5756678571424478,29.0,0.1540486173711691,-0.4861283314016515,-0.44507043351908593
2,0,43.5232549057511,-3.0218216526674353,0.35970278735901773,0.8582554517133956,0.13551870663693666,0.5580717171801683,30.5,0.20847601198669496,-0.5918732920475736,-1.101854825252008
2,1,29.77351476468702,-3.4845817325493957,0.30175928629804605,0.8208722741433021,0.0927182929574858,0.5749440218147619,33.0,0.17164533090514678,-0.6286106857924748,-1.3475028786849945
2,0,29.60892894230481,-3.489251635837956,0.30107513137522995,0.7819314641744548,0.09223557503207569,0.5670121900502967,35.5,0.16817371172509515,-1.130998947057841,-1.5789491123488593
2,1,49.5364235867133,-2.7011813038212953,0.3924838482673016,0.8130841121495327,0.15431807403354864,0.6223897443774946,31.0,0.24353770088735974,-0.9088913841872468,-0.38214534831804226
2,1,40.807960757125855,-2.994361368065219,0.3554276912718462,0.8489096573208723,0.1270863695203548,0.47468734611145647,30.5,0.19316615384493324,-1.1006195485578951,-0.7930878354217595
2,0,60.08265280226836,-2.434772353641665,0.4313650474599344,0.8302180685358256,0.18714580405787395,0.5310261310769722,35.0,0.2398805193809361,-0.0213618053712776,-0.3937557393163879
2,0,87.42015607202634,-1.8768701561817327,0.5218315689232043,0.8489096573208723,0.2723312019260088,0.5503869397083703,34.0,0.2982665771032308,-0.8394693471434636,-1.0808117837963138
3,1,48.95464329410519,-2.7147307242001606,0.39045430143519577,0.8411214953271028,0.1524344879810945,0.5805786997911493,26.0,0.22733379718022723,-0.681798934162126,-0.6517537523319678
3,0,32.72849625609268,-3.2980011873625497,0.3191047938638186,0.9205607476635513,0.10193174735469462,0.5626787227006749,28.0,0.18973647644263084,-0.9073319740232452,-1.3785541868326225
3,1,47.97146874891136,-2.7701295917627218,0.3847328401047607,0.8644859813084111,0.14944035769123462,0.5865486453633013,26.0,0.23286703940935372,-0.5124739702226828,-0.9747868773879681
3,0,28.453316559377186,-3.497069894160688,0.29768158393181715,0.9034267912772586,0.08861847086969056,0.5645787674103191,31.5,0.17029505210638185,-0.8285291767547893,-1.052007064663686
3,0,25.47919293850945,-3.6558942643405734,0.28170004734642823,0.85202492211838,0.07937427938959737,0.5963108680002911,28.0,0.15163555992816657,-0.7649114645710539,-1.086277171482432
3,1,52.189201535535574,-2.667235081394864,0.40001501748216833,0.794392523364486,0.16257134981172916,0.6248461462200292,28.5,0.25423911317137526,-0.36966937533037486,-1.2471070343551376
3,1,23.814786084478122,-3.7564016843990355,0.2722033264516468,0.7694704049844237,0.07418589242499846,0.5879109937730223,32.5,0.1576598839330808,-0.8177273225836142,-0.9409198079883131
3,0,29.571698053750023,-3.4434334262101034,0.30335461566852573,0.7616822429906542,0.0921220419536134,0.5638110314361384,27.0,0.18890270591826283,-0.827803714760545,-1.1977103563068223
3,0,34.21039256633254,-3.307597077308486,0.32217398758795734,0.7928348909657321,0.10655760484249754,0.5822648885603299,29.5,0.20227427482354882,-0.618053276940326,-1.1033150393280697
3,1,32.70327408151596,-3.2953030551350375,0.3191786776178413,0.9112149532710281,0.10187129138491804,0.5557392265028629,29.0,0.16494812450823193,-0.40213347415008444,-1.024103046346581
3,0,29.25393279532322,-3.474141172374174,0.30093243433973005,0.808411214953271,0.09113373572555994,0.5717139519193364,28.0,0.16446810837853176,-0.9084196103221658,-0.966963497845683
3,1,66.3430051349676,-2.2794641950052386,0.4542344016715196,0.8193146417445483,0.20666847790214837,0.5805332334028306,26.0,0.2809031294200509,-0.3296533092502138,-0.16281216181824887
3,1,19.384116240269208,-4.05450266884325,0.24553572474876104,0.8769470404984423,0.06038094463461942,0.5676322996463639,30.0,0.1489737768843008,-1.0396991354423746,-0.8658170088323041
3,0,36.48456890827481,-3.143651502115678,0.3367589991265849,0.7959501557632398,0.1136579766264208,0.56341991718671,27.0,0.21463544895554076,-1.1152353952241683,-1.0311422741877363
3,1,37.186289323200334,-3.1740542404828354,0.3366424111900401,0.8707165109034267,0.11582659435011539,0.5712043595678298,25.0,0.18488518746813343,-0.7454042311799965,-1.0458000220908974
3,0,48.80445975733207,-2.720838519244028,0.3896971833471926,0.7429906542056075,0.15203602890863752,0.5372411860036284,25.0,0.24974668512363596,-1.3127700053226177,-1.2869222848210466
3,1,53.70938453464693,-2.579527503620408,0.409035524833454,0.8800623052959502,0.1673135126861322,0.5031325970005187,26.5,0.21995605913012217,-0.6003055579167493,-0.2679974878006626
3,0,27.183742756010783,-3.564199208348602,0.29088439795442567,0.8271028037383177,0.08468295428299506,0.5914810135342465,27.0,0.1815205868929834,-0.9260814479519573,-1.1157556632757453
3,1,33.070790690153025,-3.28300608556471,0.32074859547532564,0.8753894080996885,0.10302382505048685,0.5912289034641578,30.0,0.1958436541580304,-0.7238121353805518,-0.5095277482040496
3,0,56.00998956852247,-2.52270170398779,0.41744847675958585,0.867601246105919,0.17446166403820135,0.5507019263401489,26.0,0.21241513010582533,-0.8391022113119576,-0.7727475897372965
3,1,36.73688520177941,-3.133879180897865,0.3379133314053122,0.8535825545171339,0.11444183869350694,0.5621169930078365,27.5,0.19801732634000446,-0.8427944167924599,-1.3724651432905106
3,1,31.2659473344933,-3.401312371872862,0.3098775397426878,0.7772585669781931,0.09740129242875104,0.5352744920583195,25.0,0.1870321180092342,-1.292920886712063,-1.0442738434915892
3,0,31.146549502970327,-3.3771083522986816,0.3108750314062358,0.7367601246105919,0.0970191949188549,0.5091428067458141,33.0,0.15480811882823725,-1.1271290654692245,-0.9560056169508222
3,0,35.88039988347954,-3.1620059952753214,0.3342938832392478,0.7227414330218068,0.11177177822394023,0.5396196206416459,30.5,0.19511267481397543,-0.7649781991817344,-0.7720899632615239
3,1,17.76386841740305,-4.1876658891775955,0.23476124072276228,0.8193146417445483,0.05532937107924856,0.5832791973659299,28.0,0.13960919437995414,-1.160040889001583,-1.4902964720813472
3,1,61.896649208275676,-2.523070484591355,0.4282518185363394,0.7834890965732086,0.19282288012336116,0.5939981076507144,30.5,0.26309910155092114,-1.094507218845129,-0.5093551693805335
3,0,48.45140185019635,-2.7322816943875265,0.388218373971813,0.7772585669781931,0.1509386880310635,0.5765034009871146,29.0,0.20192495535593857,-1.0037196373648807,-0.7511142908392362
3,1,45.345406025353384,-2.8243883153069627,0.3757949552899269,0.6931464174454829,0.14126258261161306,0.5554668369528772,28.0,0.21976246605199817,-0.947151991672783,-1.2047965746540366
3,0,34.877048037240314,-3.2022683206980433,0.3296224820096496,0.867601246105919,0.10864837830218642,0.5520173840711815,27.0,0.18875735734516855,-1.2813665114968116,-1.3286556794798765
3,0,27.380663493042952,-3.5548468310151082,0.29188452050527947,0.7897196261682242,0.0852939165305053,0.559228560023513,30.5,0.15520656749296288,-1.508712348859664,-1.1541615484327397
3,0,80.94951526904003,-1.9893191526270622,0.502024727334859,0.8208722741433021,0.2521578931461244,0.5733648792801829,27.0,0.3262960906964384,-0.6558609507782247,-0.4948965677855283
3,1,60.495838206396684,-2.4107490867610557,0.4338901680621017,0.8738317757009346,0.18845783594341842,0.5174689056457367,29.5,0.23751425158380454,-0.8401453670328314,-0.848727158301962
3,0,28.38140877333501,-3.535050568801398,0.2955487377771116,0.9470404984423676,0.08839941393288894,0.5721989699952905,29.0,0.14798735576341832,-0.544179423780348,-0.7218431156589121
3,1,32.42763375203998,-3.3089466584788214,0.3177478602581883,0.8909657320872274,0.10101772582986011,0.5931047035527119,28.5,0.17486685564271717,-0.8019069177027266,-0.7087078215379093
3,1,33.302337978235265,-3.2706098995033224,0.32200814952618206,0.8130841121495327,0.10373382850350174,0.5833708472719297,27.0,0.1969154578174095,-0.7670843025536458,-0.9631938015079072
3,0,50.345657754145265,-2.68120082130907,0.395444579819869,0.8847352024922118,0.15683873764928918,0.555151758816891,25.0,0.21317178110673818,-0.7921595485931324,-1.01446615457094
3,1,43.91726752286185,-2.879600595723118,0.36926449193686117,0.8629283489096573,0.13679425613520485,0.600524192833563,28.0,0.2275704248350999,-0.6071648939720636,-1.1222415145221893
3,0,35.13549356034051,-3.227915737041111,0.32877943311325447,0.8115264797507789,0.10945449184396669,0.49294519144280224,28.0,0.1762363095642761,-0.4391736350729798,-0.6095811452714528
3,0,24.895658644335686,-3.708948187187249,0.2775161799674516,0.7009345794392523,0.07755312539053044,0.5420876202528107,28.0,0.16944085519368085,-0.4537645876463122,-0.2821893716790521
3,1,42.00193999088012,-2.937745275298978,0.3614967557751095,0.8769470404984423,0.13084655125997283,0.5360959182762968,27.5,0.1672847812894978,-0.46272550041031923,-0.9251527224898866
3,0,59.37475675317665,-2.4445279937452167,0.42935575562661676,0.7087227414330217,0.1849493815977757,0.5660100041919223,28.0,0.2622241982713332,-0.8282063150531628,-1.0209859661776546
3,1,46.9131800557332,-2.7942347379560912,0.3809982096472611,0.7928348909657321,0.1461368596960537,0.5776938948928665,30.0,0.22231574788597133,-0.6671921184540001,-1.2501657275035964
3,0,68.65739999644609,-2.2873718932547202,0.4575704919689074,0.6853582554517134,0.2138789129423643,0.5533263467810416,30.0,0.27448981360906793,-0.7961413605012296,-0.5660761767107998
3,1,36.79977117379218,-3.1621704286849073,0.3364242425605789,0.794392523364486,0.11463140082223698,0.5726399864344187,31.0,0.19095144988187795,-0.9935544097142593,-1.4973113044772577
3,1,36.027292488308134,-3.162679103243973,0.33460529754232293,0.8738317757009346,0.11221710361556515,0.6217513290672152,30.0,0.19788926151567499,-1.195773493504982,-0.6937323446767892
4,1,59.116272615893564,-2.441081060936108,0.4291407961351973,0.8006230529595015,0.18414768769566087,0.5546225594806251,26.0,0.24974696348936948,0.3326745278132491,-0.19275790328822187
4,0,39.816805346177205,-3.018541087167418,0.35174119449960617,0.808411214953271,0.12403986154097374,0.532521619272039,27.5,0.14072818278049998,-0.3811490799086575,0.28590087394612557
4,1,8.83746795871233,-5.339851387957502,0.16159418119436442,0.8660436137071651,0.027528102949316093,0.5753994448427335,27.0,0.09362449772172662,-0.9234090608562302,-0.4884144114595498
4,0,19.467112716095833,-4.076650087257319,0.2448590614391477,0.8177570093457944,0.060644405461741394,0.5322046317006315,27.0,0.1319930962472687,-0.5096274608949178,-0.24019329110741416
4,0,37.201339894571134,-3.129772693148797,0.33921909515666715,0.7741433021806854,0.11589182338481915,0.5468682721390012,27.0,0.1632332992583975,0.08032586605054423,0.3660020943573596
4,1,12.07201271570294,-4.7433748059607765,0.19357612456877396,0.7741433021806854,0.03760510289093513,0.6052974413699104,27.0,0.1133100882056103,0.12406398700223105,0.40651690139128854
4,0,11.400128798516388,-4.815493271449812,0.18845236754133116,0.8146417445482865,0.035513635314872165,0.6001350070287321,30.0,0.10769099228096247,-1.268296459995479,-0.4478641543057774
4,1,17.063286074069204,-4.2452579162066275,0.2300982475449593,0.8785046728971962,0.05315187282067328,0.5947131624811164,27.0,0.1355591073644434,-0.07853822619571045,0.4427710309260087
4,1,9.983443373887539,-5.055199715503745,0.17489903566186565,0.8738317757009346,0.031099948304016092,0.5681938934517441,28.0,0.10353284689218782,-0.8702325410225336,-1.0793726163449142
4,0,25.486240304002425,-3.657587144691494,0.2816373006502515,0.7663551401869159,0.07939583254896185,0.5702992944299938,30.5,0.16435693162900317,-0.8939864594955921,-0.3469105538997837
4,1,15.727441852558547,-4.408648807646637,0.21917831984637037,0.8348909657320872,0.04899502930646525,0.5573756461832744,26.5,0.12053558663931065,-1.117508835675616,-0.22881770161615014
4,0,12.81051913479281,-4.647317686514171,0.19976825398060288,0.8862928348909658,0.03990573106890785,0.5414972268305043,26.0,0.12165315387991514,-1.148202763320464,-0.5257684964852074
4,1,34.056796491371344,-3.2652181036239387,0.3241190702656338,0.8099688473520249,0.10609485803993818,0.5529228587682471,28.0,0.19865059380544836,0.06511249211305177,-0.3984578492421731
4,0,38.10061898435873,-3.0747108625105963,0.3445178488007139,0.6931464174454829,0.11869348833332669,0.4883175801366182,29.0,0.1809445546956016,-0.9944501611844592,-0.822895357861223
4,1,11.336969220468408,-4.827041107775645,0.18781394118139882,0.82398753894081,0.03531744368927457,0.5352589514100818,27.0,0.1078719135642114,-1.0143152624870053,-1.7740579783682695
4,1,86.59451481944564,-1.8964613320211334,0.518828839961696,0.6915887850467289,0.2697643638125534,0.44191461266962495,27.0,0.23535255340210676,0.09698422477244963,-0.26439095472191854
4,0,13.228202375554677,-4.619192999261701,0.20236098041944534,0.8271028037383177,0.04120836148325038,0.5580646458200333,31.5,0.1006039623714744,-0.8788723561297239,-0.5691122009254815
4,0,15.323131187176733,-4.401595903941992,0.2180068096499242,0.8535825545171339,0.04773110138527566,0.5612348844666553,31.0,0.13513422004650666,-0.32884018252351427,-0.6640690795462033
4,1,28.375564526983663,-3.5174710735292485,0.29641345186624213,0.7165109034267912,0.08839734652020409,0.5531955239443076,30.0,0.15241068454282586,-0.20844793085609878,-0.3126862143304417
