CSP_1,CSP_2,CSP_3,CSP_4,CSP_5,CSP_6,CSP_7,CSP_8,label,group
-0.656074582567655,0.1579227896764351,-0.2360346334268861,-0.3594969662249256,-0.17197565733421238,-0.16563772016737768,-0.5075177527204406,-0.6133411477255256,1,2
0.03037074877407599,-0.3788940119860086,-0.7587662476645303,0.004675600066245454,0.28791866606150984,-0.5888048897262647,-0.0009664153892683701,-0.6940484890306978,0,2
-1.0518624080179177,-0.17711527627362997,0.16182611406682498,-0.8687171054703665,-0.3598647678140071,-0.427260363672792,-0.6532354460806197,-1.2071462756425964,1,2
-1.5516928127279173,-1.1233481661429698,-1.2466719619693412,-0.6482459981550052,-0.5546678842676,-1.121242939168592,-0.6068945670710579,-1.1019386451170374,0,2
-0.8357123143383357,-0.9283336084410749,-0.8982221987975799,-0.7133623365587487,-0.24209762262258833,-0.20328713555239578,-0.3354420666137368,-1.221170004731398,1,2
-1.3347816662417016,-1.28566620926717,-1.2197580394957672,-1.0505535908932433,-0.20460029654252737,-0.8783899207988191,-0.48910832932753157,-1.3939158981652624,0,2
-1.0743193727259548,-0.711474538575851,-0.8995252071396028,-0.3461303899449363,-0.5531708835537034,-0.8005928290096206,-0.7864261712033455,-0.8018616407795452,0,2
-0.5821568709283038,0.4764113131640375,0.06763664531219261,-0.6172601949739837,-0.17862677855452985,-0.27177261881868603,-0.3913489813404484,-1.178025871361795,1,2
-0.40414338118691306,-1.0048200339921198,-1.2071079663550532,0.2994787479478396,0.1823052568518471,-0.6835877632412388,-0.4794346306341479,-1.0954973286565337,0,2
-1.3011846307966457,-0.5293541023374057,-0.8513251320006072,-0.9415396129744127,-0.6822808433805988,-0.6262079698344434,-0.7360640225937686,-1.201612886180546,1,2
-0.5092166917526763,-1.0095326687954955,-0.8338919188280293,-0.39608619259432076,-0.3644561474668766,-0.9376575522147357,-0.285500693074508,-1.1969657853321436,0,2
-0.8316401608468288,-0.8547861453424691,-0.9397537593172975,-0.3823754556908054,-0.39019673814436734,-0.66821612807304,-0.7373425352267708,-0.5987620490497237,1,2
0.4713594635496498,-0.4181676049677319,-0.7818034363710574,0.9774046200513147,0.18763706437783972,-0.678310161788681,-0.2707620323925929,-0.44250520272816235,1,2
-1.174651651108052,0.04558659684796744,-0.3407814621798216,-0.46037630240261845,-0.3195793711122301,-0.5178944988829249,-0.471764584076548,-1.0472119768164994,0,2
-0.7141841564944628,-0.32348093381617843,-1.176112935731164,-0.39416311034784174,-0.1758472672799728,-0.2914251866982815,-0.14536363034404226,-0.6743555310903782,1,2
-0.9599886836716414,-0.8885171926873434,-0.6675356134317045,-0.3736403743318762,-0.5090289752279044,-0.7170232041992609,-0.4733796067615826,-1.2512063273636094,1,2
-1.8479093613467774,-0.9420243348982994,-1.0502586479040814,-1.086204630717213,-1.037140494486575,-1.3504116952695426,-0.9652594258315659,-1.4814669639630085,0,2
0.07931257271352746,0.7282751396007332,0.6180109313455956,0.020999786070758784,0.11047985196672588,0.5440509018750247,0.0041620020631247725,-0.5389393712968472,0,2
-0.520574242747751,-0.2879504843212816,-0.28081551411111083,-0.4495396254577657,-0.15061295799245406,-0.2576805546995655,-0.17090664074534026,-1.1244775325635563,1,2
0.16680197382820924,0.2959720510841377,0.09945468205553361,-0.04895005156697437,0.16350710393416054,-0.7300632761289416,-0.32824060581305897,-1.3941494859532133,0,2
-0.7741757866020627,-0.3282310382122596,-0.6910866499654577,-0.32363653610027154,-0.6692161250113902,-0.9362812716179766,-0.5690346662291563,-1.3204974984767262,1,2
-0.49380617433922375,-0.3019835805527867,-0.56962104720211,0.27832637559822343,-0.3406466815013692,-0.7795060758710095,-0.6814357699036035,-1.181897407691475,1,2
-0.5320700613857356,-0.9639286977043017,-1.007218778767521,-0.04173941192257178,-0.27012694032627854,-0.5089061582785276,-0.8836661727981155,-0.7500965069900637,0,2
-0.6960400979445011,-0.5452134314834011,-0.06308325924034647,-1.022065105466365,-0.4583223583356304,-0.38007698676652,-0.4774243687091723,-1.4147679109890183,0,2
-0.6341247724221274,-0.37761618112756346,-0.208105258660538,-0.3839193576967706,-0.5317233818177667,-0.7316935455575515,-0.7020563820534996,-1.3949544438799137,1,2
-1.9174086765800462,-1.130005925186341,-1.2122929048952402,-1.3191577343433358,-1.205753701088604,-1.1465071076231248,-1.0560632474073959,-1.2776346720821574,0,2
-0.34095580663720637,-1.0926024627007282,-1.03158337575386,-0.10767440199625397,-0.9622698541868183,-0.5738463928096845,-0.5115669879484874,-0.708882359087028,1,2
-0.510252291044048,-0.7036498028873586,-1.072176915693868,0.103759785576337,-0.1234933219840938,-1.2594739439296065,-0.49586701391300264,-0.9404716935062842,1,2
-0.2286863197498453,-0.4171431940003328,-0.34517816271229795,0.34782131672639166,0.11689049165439187,-0.9677315442478381,-0.5103168989394616,-0.8322322049034201,0,2
-1.2233627572816854,-0.7849962290822307,-0.7035826332852774,-1.2682130095161535,-0.9107271028653158,-0.7293872896233055,-0.7758489986382244,-0.7808211785709833,0,2
-1.609029557349121,-1.7561830367871776,-1.510005047372211,-1.0835540487425768,-0.7558604346122111,-1.045310390027178,-0.8846257444241741,-0.6341674759472071,1,3
-1.4569519180341008,-1.4563934838229107,-1.0016214273728847,-0.8978651197760048,-1.3590461368338524,-1.3395170850060807,-0.9532994288171878,-0.48155011610081794,0,3
-1.8407259086939012,-1.1703178479610776,-1.3371467735883207,-1.064946266792504,-1.3387905414381223,-1.1430916776344053,-0.6909132806871412,-0.605523710375613,1,3
-1.5425733611649945,-2.006014064769703,-1.4938517684401746,-0.7928921696706211,-1.0607691350822759,-1.1121120743266468,-1.1263606639945674,-0.48598017656596176,0,3
-1.8032759811145112,-1.8908666933965788,-1.3993846885119838,-1.1378922104762506,-0.9846080295084669,-1.2106644592773423,-0.6771419097605667,-0.6789362456064755,0,3
-1.5547860253406405,-1.9341893012655755,-1.5999744378157472,-0.8992395268458436,-1.204851001362748,-0.7489897219272355,-0.6728834339473454,-0.2724097889722079,1,3
-1.367078800545008,-1.7254328297544494,-1.4310236398434302,-1.0070980802943588,-1.1135631300262157,-1.2074815638860201,-0.6386026307567727,-0.7221556689087704,1,3
-1.258561993445163,-1.3658749900139726,-1.3436702131250478,-1.084244975714262,-0.8388971745498905,-0.9589927167654733,-0.9554163445883513,-0.48922304182254656,0,3
-1.1121204580129898,-0.00916612386887544,-0.43973432589616374,-1.023086826668489,-0.7746571326081705,-0.8429906181135697,-1.0292356756069196,-0.2994404784499669,0,3
-1.6247784931804299,-1.6468272781963682,-1.1459067452353595,-0.9855342444058323,-1.0664923823954744,-1.177954218071409,-0.8639994713329177,-0.44389463478848135,1,3
-1.6007257516534614,-1.726900073917964,-1.3539785417104573,-0.8200599173792433,-1.1045874523872456,-1.1703137514869604,-0.9930814890960903,-0.4194805337798672,0,3
-1.2740807788417363,-1.2142066713841262,-1.4360671813219887,-0.893750812277379,-0.8845112329934122,-0.4857471081991734,-0.6365977129173461,0.21093347284627828,1,3
-1.6237755826620388,-1.8203919781070765,-1.5242783281819545,-0.9373507225455586,-1.635409293362449,-1.2073346019320126,-0.5434062686830189,-0.5601954017911455,1,3
-1.3683777451827008,-1.5483866236893329,-1.383963825258596,-0.7075103998664467,-1.1406512321927114,-1.0365455244277193,-0.728341535422551,-0.30408819317633784,0,3
-1.0698621237002028,-1.1647217247078812,-1.1479585161912331,-0.8635519574186643,-1.1297549104741849,-0.9861792136877275,-0.8162591805828187,-0.39036638958680436,1,3
-1.6636249979543316,-2.078866030662343,-1.5488787234813206,-1.1172900336277767,-1.4137312017777897,-1.0884225051391219,-1.093936449950714,-0.7607026645920417,0,3
-1.4019162881377871,-1.2996456665515863,-1.4161499566729738,-0.999464644329817,-1.14122591129747,-1.0265932344148427,-1.1860914921250678,-0.8920292205690309,1,3
-1.5655590296779194,-2.184647485797792,-1.1452843406593998,-1.0814741593257102,-1.4278410620713962,-1.1933303480005228,-1.1346738729506742,-0.5189092966266761,0,3
-1.5238742093223139,-1.8386329212878003,-1.1573126815418275,-1.1984416013826575,-1.055966821317816,-0.7513865437443796,-1.329197530844824,-0.5573707260467258,1,3
-1.7208303600557788,-2.0808535805462443,-1.4860519597386808,-1.3052795491550409,-1.1613188140941173,-1.4828565053296194,-1.3140663546708458,-0.7568208925053933,0,3
-1.7137225496187243,-1.5304419465438968,-1.4258060547307685,-1.5402683974996734,-1.1570764938050637,-0.8913247444211408,-1.1615430981976147,-0.6804248686213382,1,3
-1.3790987168473583,-1.589550270885428,-1.3887113686375379,-1.1532233811759003,-1.1432007555136585,-0.8828291066749492,-1.23020971110282,-0.6752356319009527,1,3
-1.961128325328028,-1.8342987228969523,-1.1216358965688293,-1.2226677781041626,-1.3560600118618331,-1.0705330906604262,-1.23622892670307,-0.6657490517648741,0,3
-1.2560389339729812,-1.6120413942998013,-1.1169461264334952,-1.095282271354982,-0.776285687481153,-0.8708839835191619,-1.1876294330972763,-0.6229561846209889,0,3
-1.6701349652531323,-2.0264857112940806,-1.286993595819997,-1.25578416167454,-1.5688173201357158,-1.1404362043811922,-1.2950268060345076,-0.9322322569474265,1,3
-0.3196816708508497,-1.1679815820642028,-1.1929190896865312,-0.7052262572333853,-0.07505318994695415,-0.5645812268568009,-0.9420565547026835,0.5531534838637108,1,3
-1.4065219000458746,-1.3703455206732573,-1.2843794393012216,-1.529189568651169,-1.3461573466424797,-0.7875983604091333,-1.0896093463419865,-0.6713474901414263,0,3
-0.9178175152489273,-0.9638898674788642,-1.0297490637960383,-1.0728932732927985,-1.1096113704054524,-0.7189724219267506,-1.1563366247692188,-0.5926689738548065,1,3
-1.5062571304164591,-2.1669568504609464,-1.599894714292631,-1.117221714657369,-1.422596179522334,-1.369491967149353,-1.3933859323133875,-0.6953378004416909,0,3
-1.6722159889053076,-1.7276866874397412,-1.0746672209817925,-1.3846391376102156,-1.0374606395477142,-1.4807147016844395,-1.0732287514824355,-0.9338358417063621,0,3
-1.8420690229839598,-2.1133870914068975,-1.5239904814391274,-1.297642472783262,-1.109130762902634,-1.2846818921187433,-1.4183823209264397,-0.9348097027150096,0,3
-1.554123004241761,-1.454419492028401,-1.1700091633805754,-1.3514754401581766,-1.298196544361894,-1.1550949709091405,-1.2550536235887928,-0.5663526035855142,1,3
-0.8632248736324736,-0.5581288947606247,-1.2732832250129722,-0.9473453283913992,-0.7931463896329918,-1.0995251617659976,-1.3122286517925967,-0.5167019015328026,0,3
-1.6390341833692845,-1.4920120820720617,-1.1434429756719904,-1.350963770619697,-1.297692197326545,-0.809104460588089,-1.7190196958863702,-0.44794263025678915,1,3
-1.6693166475175925,-1.8198381958012455,-1.823503563452396,-1.176804451868881,-1.4972708575404627,-1.2405528620085475,-1.5805728491503142,-0.4592661144962482,1,3
-1.6576059585720786,-2.266200030843986,-1.7573074411887863,-1.1136498392642804,-1.0999639327643354,-1.3366570873498715,-1.6881265083348724,-0.8784730099104036,0,3
-1.7463116525480353,-1.6409078599709583,-1.3136497554451112,-1.4011159216461513,-1.4142030236386125,-1.2379758854002392,-1.3554080811490885,-0.5019479088710884,1,3
-1.1978816328307182,-1.891934900674926,-1.8385929156470122,-1.0761256252665425,-1.5629539726718333,-1.40884666201741,-1.428064009609483,-0.9250977956594627,0,3
-1.8807493093086858,-1.7242841467571695,-1.2561271809058798,-1.4413390434664564,-1.5657553953586816,-1.5524718346744684,-1.4625889142415678,-0.9406488314764672,0,3
-1.0062721719069259,-1.8424268048479329,-1.2387458816317714,-0.9685001504232875,-0.9461009444383583,-1.428784821931095,-1.426697370317346,-0.2542570783549973,1,3
-0.270022529069052,-0.8445571329460059,-1.09908911697542,-0.5095801772732155,-0.637688448073134,-0.9428714574348831,-1.0245318728296793,-0.20175105678712646,0,3
-1.386696802406889,-0.976300581225675,-1.017072863332766,-1.3101669992901845,-1.5095481522232863,-0.4765884978059951,-1.2667813410272968,-0.4603041338933839,1,3
-0.17883205522887902,-1.8004822476914257,-1.4947635244385837,-0.7866170477052681,-0.08593000647008849,-1.1479904525285882,-1.0904208531341795,0.3255225803109869,0,3
-1.1805742035686548,-0.5947399881182628,-0.3790920798857592,-1.4099647271513036,-1.5207487401044637,-0.9205935987540657,-1.4772317340050554,-0.6548042830339266,1,3
-1.0776219436655479,-1.4054744290335963,-1.285803967900426,-1.0081026191665237,-0.8891294581590218,-1.3638729487862133,-1.0111317843717205,-0.4364639828888725,1,3
-1.099661496433002,-0.8534430146054891,-0.42294713905866127,-0.9317983757721426,-1.2195163949057979,-0.4645458021222011,-0.13349065286412132,-0.8252327221540706,1,4
-0.7381891137637792,-0.9099789611892962,-0.2633954922006544,-0.7237602262696947,-0.9268660575032969,-0.620211370624081,-0.2600039672371266,-0.42513480064130815,0,4
-1.119930653483083,-0.9410095817265811,-0.16505421036715698,-1.0463873844286733,-1.2163386271449934,-0.8039264481401924,-0.805190294886838,-0.5202083219420705,1,4
-0.5359574834186738,-0.8354157075838694,-0.38417196303545653,-0.41507121782824485,-1.0663693213707939,-0.4194787283764578,-0.6032695329128878,-0.07867341440240766,0,4
-1.0339900421176318,-0.1814212031505652,-0.023044569439615706,-0.8660375420374492,-1.2357969167252276,-0.10741200262891616,-0.7091398587100013,-0.5529440267332253,0,4
-0.7402264307134271,-0.35325449038095635,0.20578962605622847,-0.7454841959376718,-1.2955009316920443,-0.608504291082638,-0.665459619135139,-0.45744874217619347,1,4
-0.4791492494351406,-0.582109387454611,0.050500646270573275,-0.6199629338604337,-1.2875784467683056,-0.41886537095490756,-0.9636425564812193,-0.5305166461278601,0,4
-1.133557767581929,-0.15094684817319862,0.17234331249487167,-0.5658788144808298,-0.907947751480717,-0.3745317292978029,-1.0671433259315288,-0.849372085691853,1,4
-0.8021142862679908,-0.7031206442937477,-0.3924181789591347,-0.6791076223888393,-1.3048297905477966,-0.43194743716366574,-0.8819003927013156,-0.6549831442672377,1,4
-0.4793166445682359,-0.9748037862212714,-0.4118999149875651,-0.395016539738639,-1.0220693823423064,-0.6748997731119871,-0.9103041445562854,-0.4197923654946698,0,4
-0.9186032235339847,-0.41565649143096783,-0.12767703455454985,-1.0234120909492759,-1.1355666990239963,-0.6987315681652406,-0.751023921509849,-0.5558891105903934,1,4
-0.7698288222884901,-0.6115542284094642,-0.3288629155446126,-0.4417884430908918,-0.9451550495347731,-0.5108809082159573,-0.7930798025138975,-0.8714844127400999,0,4
-1.0837399305822475,-0.3351301840111861,-0.3421312930002998,-0.7194190957344172,-0.9823372744950586,-0.45438308760495866,-0.6346782486248901,0.13162321253778453,1,4
-0.5755328917566872,-0.6270349245666779,-0.2439520027247488,-0.6080220662557396,-0.9848540225580978,-0.5405485016758247,-1.1285062822257927,-0.4293859345724431,0,4
-1.3635180767096542,-0.7498342782549605,-0.2032254390808743,-0.7976611748393538,-1.5627734243160674,-0.6276139590096211,-0.5975201360559399,-0.811381871404263,1,4
-1.256088104354407,-0.772775957213256,-0.4426682662318735,-0.7751712074609716,-0.7171985021135234,-0.27219196376142957,-0.7111538760323267,-0.5417413159884742,1,4
-0.809890022485207,-1.0754175385016094,-0.5297550735863328,-0.7122724906337498,-1.1995357498121304,-0.6290906467682209,-0.8105849807277832,-0.5082775167602637,0,4
-0.9575766991244204,-0.24802842297727049,-0.18989001858780774,-0.48797223444167714,-0.889669269383944,-0.1159353058009909,-0.5495166432895078,-0.4259920367127108,0,4
-0.9767559203002254,-0.4903598412301099,-0.2758893906057278,-0.5735508744649295,-0.8725215219607374,-0.383300434258241,-0.9007034607202283,-0.4553542241301181,1,4
-0.7535609265655763,-0.6205191439675262,-0.5268050879266598,-0.353149585028729,-1.2530649541453873,-0.33587786932738833,-0.9880652112801714,-0.7323053888516188,0,4
-0.943404766006101,-0.4512367550606247,-0.08482575228002777,-0.8722229427658389,-1.2520285539822231,-0.5698488209297861,-0.7620003237912933,-0.46373312251037996,1,4
-0.4388629724763935,-0.6701208588033425,-0.17285543750640434,-0.3981450683879697,-1.287776260295638,-0.6113798815090989,-1.0077102752040776,-0.6771103597187733,1,4
-0.6108930760285872,-0.5696056094915155,0.05077586114727441,-0.41305119567143816,-0.9484234421378518,-0.689224110825149,-0.9118314667849168,-0.5461823644113867,0,4
-0.8061967957238751,-0.5086102882306257,0.21374272441755157,-0.7680185803327181,-1.0581043315404806,-0.44489994298329566,-0.811935232020871,-0.6211580654336193,1,4
-0.8634030035320462,-0.6025489098469993,-0.4628911922216646,-0.538828082543108,-1.0508983862127739,-0.6915023013995854,-0.7981053572761119,-0.5721894769799302,0,4
-1.0599680202121107,-0.6517471561811614,-0.05273103116696466,-0.5853919765796306,-1.080347568497555,-0.7742651009486361,-0.966116887941275,-0.568121204415579,0,4
-0.6025242377922209,-0.27262114955558936,0.06690718170794002,-0.7553093537374301,-0.8016427663245216,-0.4817083305543447,-0.6922002040724282,-0.8749652177558752,1,4
-0.719804487044105,-0.8474206176149791,-0.2851679838542714,-0.7364870758641118,-1.3643139003050377,-0.7997859745170869,-0.6652621399657686,-0.4991882531960445,1,4
-1.0008683134467,-0.9246555855767437,-0.5594175668186688,-0.7751135538047353,-0.9974380291194532,-0.6537241598670638,-0.9417993302781981,-0.45036782254286334,0,4
-1.349328420811171,-0.5437210183254704,-0.7035165760408445,-1.0356525674645256,-1.2176978924141588,-0.5431402970468573,-0.5587597209758629,-0.8687370380656867,1,4
-1.458957332833462,-0.7484897187440026,-0.6648465375560753,-1.1538087422734433,-1.5453547356588142,-1.0083928014801364,-0.9726247821665884,-0.9575400874064444,0,4
-1.1460410817807534,-0.3980497743042492,-0.10749043593114904,-1.0438507737755596,-0.8051601453408608,-0.5343932369492751,-1.08962230659277,-0.7405886756659182,1,4
-0.8583548297899649,-0.9012198087133854,-0.3292646208529617,-0.7165143082023108,-0.9714130209874072,-0.652826935439603,-1.136831739097299,-0.22478733107379717,1,4
-0.625453316169934,-0.9687594739680577,-0.13010261193488876,-0.8755095510400372,-1.4819079078353536,-0.8333699293947874,-1.1383184806667443,-0.7340706722476608,0,4
-1.4605725816082016,-0.4003453022420932,-0.16710053624830734,-1.1634640366083604,-1.595897001747745,-0.6526808966368823,-1.3894270927343466,-0.9044443223582991,0,4
-1.0981761715788412,-0.9842452702765087,-0.24078919474361396,-1.4448126889072672,-1.4838018374665949,-0.872487892349416,-0.9076876386635608,-0.7580200200600327,1,4
-0.8078990905932807,-0.9992968128503201,-0.4843339191729898,-0.8233261897907351,-1.3687622935634922,-0.8956074174363639,-1.0799144365646416,-0.8685071787695864,0,4
-1.2995015727844181,-0.9553174957619599,-0.48553054954759056,-1.3892073257792572,-1.2617328109414725,-0.8179898467273973,-1.095055709892247,-0.9985188841767978,1,4
-1.0196508383913025,-1.128957422097912,-0.6315506602615284,-0.797532902728305,-1.4573029738275782,-1.1400696815807676,-0.975902925368763,-0.7188558995415857,0,4
-0.8202581564754536,-0.2436549100421053,-0.2334249906214666,-0.547438650361696,-0.9506851896814668,-0.38357015941782574,-0.9975520238190622,-0.7226491753526041,1,4
-0.4725289475394959,-0.8727541476605302,-0.0599802076621568,-1.001728425188703,-1.0846167306817032,-0.6112075396941621,-1.2135230348883448,-0.6123727001972463,0,4
-0.9934246955805399,-0.16823883489475186,-0.1330643941601365,-0.8764851554562205,-1.1906792882549362,-0.3174134024782127,-1.4240855756905164,-0.7461192531048827,1,4
-0.708495991304099,-0.8072617021329059,-0.49021514250772014,-0.6593542005290102,-0.9906135239917022,-0.4717434092793204,-0.9773934205691277,-0.32638382381474995,1,4
-0.6607678603283264,-0.8667808485038854,-0.24519171535210713,-0.7452592380314417,-1.1037118275473523,-0.7085473848887018,-1.0936613695348174,-0.4914990770858851,0,4
-1.3769323411483716,-0.7718893915823143,-0.498613746422332,-1.4648720134285333,-1.296408886711672,-0.9245937842962699,-0.9868480637975481,-0.6400522425146231,0,4
-1.2102091699025463,-0.933596804537839,-1.0573543677527393,-0.6786257449613433,-1.1327778154481332,-0.9342965562447334,-0.7007348842960696,-0.6370563486085238,1,6
-0.45493499136568705,-0.6482219765059855,-0.8190218256819422,-0.11305763155310315,-0.9098391996592929,-0.8956698591320386,-0.5608969373392069,-0.3759668288721065,0,6
-1.2941554603913281,-0.8752170675665818,-0.7541399477249954,-0.47595199546856815,-1.3239607875158754,-1.0688895284197528,-0.7237196768461122,-0.6468241764072159,0,6
-0.8176701475225777,-0.28349073117584217,-0.7823103015462226,-0.8615668648767266,-1.0225373509579103,-1.1187080340236264,-0.8942903667729162,-0.793852863158493,1,6
-0.7850076457859888,-0.5562994020883787,-1.1821141850994472,-0.7404155221565194,-1.0027037566828492,-0.9216800188497208,-1.023719074300918,-0.146234300208393,0,6
-1.133660183472568,-0.6053015010236094,-0.7750934014270763,-0.5469241555798602,-1.3680912424817588,-1.0952587522717894,-0.5227364296319578,-0.2634273731333506,1,6
-0.9674165196274126,-0.7052352928087952,-1.1179459436856607,-0.5057551468033346,-0.873097356103304,-0.9150359858653575,-0.7614847675466024,-0.3452778292196135,0,6
-1.0272507035835694,-0.20371252565456777,-0.8256576496378457,-0.4361299795815798,-0.990180315412193,-0.9045901457079921,-0.8679833990362417,-0.61298013850523,1,6
-1.017892998597333,-0.5768545778253764,-0.9680263173857945,-0.10213805672753298,-0.9366779876946292,-1.4014426154507114,-0.5306709315880381,-0.37766905874631035,1,6
-0.3754043084947022,-0.5003775144062017,-0.7218830240549964,0.1602046034634492,-0.8660131555493107,-0.8892462964306378,-0.91452439516299,-0.07195670610482835,0,6
-1.2923712360771857,-0.5450008160528473,-0.8855268650505345,-0.39689847127032557,-1.0138178029913172,-0.7960781844199111,-0.8222384966982413,-0.4695044207304783,0,6
-1.209314702499289,-0.2748862842685039,-0.552617139577104,-0.590921668928875,-1.2256355989282062,-1.2448891009862975,-0.7635660284111808,-0.49738846647620677,1,6
-0.3428061347228394,-0.5008347069725531,-0.658289382354036,0.013521293152553491,-0.900749851963565,-0.947498048838623,-1.0705888774099495,-0.23450549102057372,1,6
-0.39737325367560544,-0.9224445211570201,-1.248280062251196,-0.2692778080497477,-0.8304264910894792,-1.1482451625533845,-0.6854426247574802,-0.05076123564849004,0,6
-0.7501425388249259,-0.7599156714457048,-0.6199019033833726,-0.2102839147405494,-0.6618490035100605,-0.8835524433576359,-0.49553125610791976,0.07004894625997302,0,6
-2.0007555238852093,-1.5884778051805801,-1.1803922354906287,-0.7922467800019621,-1.8474490017995142,-1.4194866934126464,-1.3343064025576177,-1.1703773324732814,0,6
-1.5169793891279821,-1.0080849988293366,-1.1378573016747788,-0.8897366501603287,-1.436604547258256,-1.263272732086993,-1.265346316017118,-1.0656117585545082,1,6
-1.2458441408389718,-1.5240583231280493,-1.0409523466243276,-0.6180821303828463,-1.3845323205513802,-1.391675120446702,-1.2865451177554605,-0.8523645376680982,0,6
-1.4287654872127693,-1.2751724402546216,-0.8623258550807913,-0.24701133157698382,-1.1810449783078287,-1.535581658626068,-1.304451606807958,-0.7650836331171216,1,6
-1.064585101875335,-1.191809570964458,-0.944585307908257,-0.613924272512565,-1.4468733025630276,-1.499885439570843,-1.2255442802139835,-0.7941516645431305,0,6
-0.9244767252075149,-0.6919525823214947,-0.9618038953795716,-0.18390247222681969,-1.3100234981477124,-1.1716346889380376,-1.2864524730142208,-0.5026357988126247,1,6
-0.39537383847945684,-1.200915095433092,-0.822866045176884,0.021685149471499382,-0.5881445731615185,-0.955022514488254,-1.1354758956422941,-0.23908205578298264,0,6
-0.8265314737475881,-0.9377529383374171,-0.40190797319672666,-0.15057747435866067,-0.7373574528478574,-0.6782152660337599,-1.1369911632212626,-0.7203458362446199,1,6
-0.4882354123335424,-0.7489028268329941,-0.7203920702055971,-0.2136250274662363,-0.7138505867167815,-1.328031808369844,-1.0822890025123517,-0.03979306026162006,0,6
0.04615241447627171,-0.28747955434021377,-0.45890673409657745,0.04103736066110662,-0.8857566320361543,-0.8099385472056474,-0.849806140684719,-0.035236136324711016,1,6
-0.5369117909754908,-1.2387971514309408,-0.8643641282913292,-0.40401194205280966,-0.807185380770182,-1.233188617306738,-1.5262404686337068,-0.6986567128525959,1,6
-0.6872002063153332,-0.937751454947015,-0.914423547999724,-0.27134909835500964,-1.0375243571271044,-0.9796568251434966,-1.0636955134416772,-0.29163000558410135,0,6
-1.1026812512722306,-0.33171798600117697,-0.5349623135701825,-0.18925724516479348,-1.1100808355935785,-1.052720449907357,-1.2021776324394755,-0.3740929086586946,1,6
-0.5795909632648468,-0.8261525196040203,-0.8859421104011554,-0.49735931970602687,-0.8172725915409303,-1.2237550705606945,-1.0967927347312658,-0.6986564163787803,0,6
-0.83208279284837,-1.15745746504068,-0.8556707265307099,-0.3444332100462546,-1.2698130870443611,-0.9759232329839758,-1.052818033057675,-0.3539442028291535,1,6
-2.0091345421199094,-1.8519333373816909,-1.889243275965046,-1.0873268654807526,-1.6900029088074182,-1.8328211864043402,-1.7580348226651377,-1.3981446081998083,1,6
-0.9807968042561772,-0.9539336090214072,-1.4776603115439837,-0.6796178897037439,-1.236016604693889,-1.4246115230258116,-1.7562625940481993,-0.634639412816364,0,6
-1.0937410576731497,-1.2792142373969473,-1.5056259005479087,-0.49172229349650665,-1.0313317390193621,-1.5360431906693843,-1.526049659013451,-1.014643008244807,1,6
